employee_id,name,hire_date,exit_date,status,department,role_family,role_level,job_title,salary,compa_ratio,gender,age_band,cultural_background,contract_type,hipo_flag,promotion_eligible,manager_id,hire_source,legacy_entity_code,data_source_system,days_to_fill,tenure_months,acting_appointment,exit_date_log,exit_type,stated_exit_reason,notice_period_served,regrettable_flag,performance_band_at_exit,salary_at_exit,manager_id_at_exit,pathway,exit_dt,is_leaver,voluntary,regrettable,cutoff,last_manager_effectiveness,last_psychological_safety,last_recognition,last_career_development,last_senior_leadership_trust,last_purpose_meaning,last_wellbeing,last_confidence_in_role_future,mean_manager_effectiveness,mean_psychological_safety,mean_recognition,mean_career_development,mean_senior_leadership_trust,mean_purpose_meaning,mean_wellbeing,mean_confidence_in_role_future,slope_manager_effectiveness,slope_psychological_safety,slope_recognition,slope_career_development,slope_senior_leadership_trust,slope_purpose_meaning,slope_wellbeing,slope_confidence_in_role_future,waves_offered,waves_answered,nonresponse_rate,ever_nonresponder,answered_final_wave,went_silent,last_engagement_index,mean_engagement_index,slope_engagement_index,n_reviews,last_rating_num,mean_rating_num,first_rating_num,last_goal,mean_goal,first_goal,n_promo_rec,ever_promo_rec,last_promo_rec,n_reviewers,rating_delta,goal_delta,top_performer,mgr_span,mgr_team_vol_rate,mgr_team_hipo_share,mgr_rated_effectiveness,mgr_departed,peer_median_salary,salary_vs_peer,peer_median_compa,compa_vs_peer,underpaid,tenure_years,hipo
E10621,Kevin Simon,2023-09-07,,active,Retail Banking,Operations-Processing,1,Processing Officer,72500.0,1.06,Male,35-39,Anglo-Australian,Full-time,False,False,E01625,acquisition,Entity_A,SAP-HR,80.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,1.92,2.1,3.32,2.6,2.43,4.29,2.32,4.98,2.025,3.0300000000000002,3.135,2.395,2.73,3.0925000000000002,2.8425,3.5275000000000003,-0.1068571428571427,-0.3999999999999999,0.021142857142856998,0.0394285714285715,-0.06285714285714283,0.5225714285714287,-0.25,0.7231428571428574,5.0,4.0,0.19999999999999996,1.0,True,0.0,2.995,2.8471875,0.06082142857142864,3.0,3.0,3.0,1.0,64.1,59.099999999999994,23.6,0.0,False,False,1.0,2.0,40.49999999999999,0.0,6.0,0.0,0.0,3.000833333333333,0,101300.0,0.7156959526159921,0.96,0.10000000000000009,0,2.3333333333333335,0
E10622,Michelle Warner,2023-09-07,,active,Wealth Management,Risk-Compliance,1,Compliance Officer,61100.0,1.06,Female,40-44,European (non-Anglo),Full-time,False,True,E02425,acquisition,Entity_A,SAP-HR,73.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,3.39,4.77,3.15,3.79,4.77,2.32,4.33,4.65,3.266666666666667,4.77,3.3433333333333337,4.136666666666667,4.3133333333333335,2.8000000000000003,4.45,4.47,-0.09071428571428544,-0.034285714285713746,0.028571428571428664,-0.16142857142857098,0.3178571428571433,-0.1757142857142857,-0.26142857142857084,-0.05142857142857091,5.0,3.0,0.4,1.0,False,1.0,3.89625,3.94375,-0.05357142857142821,3.0,4.0,3.3333333333333335,3.0,74.0,69.03333333333335,63.2,0.0,False,False,1.0,1.0,10.799999999999997,1.0,10.0,0.2,0.0,3.498883333333333,0,100400.0,0.6085657370517928,0.96,0.10000000000000009,0,2.3333333333333335,0
E10624,Emily Johnson,2023-09-07,,active,Technology,Management,1,Coordinator,110400.0,1.02,Female,30-34,South Asian,Full-time,False,True,E02087,acquisition,Entity_A,SAP-HR,76.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,4.12,5.0,3.37,1.0,2.89,3.12,4.13,3.6,4.072,4.2,3.306,1.8359999999999999,2.862,3.4560000000000004,3.992,4.244,-0.020000000000000108,0.5199999999999999,0.12899999999999992,-0.2539999999999999,-0.11900000000000004,-0.259,-0.11899999999999995,-0.337,5.0,5.0,0.0,0.0,True,0.0,3.4037500000000005,3.496,-0.05737500000000004,3.0,3.0,3.6666666666666665,3.0,48.2,62.0,57.0,0.0,False,False,1.0,0.0,-8.799999999999997,0.0,1.0,0.0,0.0,4.072,0,99600.0,1.108433734939759,0.96,0.06000000000000005,0,2.3333333333333335,0
E10625,Holly Watkins,2023-09-07,,active,Retail Banking,Client-Advisory,1,Client Service Officer,79200.0,0.94,Female,25-29,South Asian,Fixed-term,False,False,E01942,acquisition,NovaCorp-Origin,WorkdayHR,77.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,3.7,4.06,3.92,3.81,2.98,4.73,5.0,5.0,3.4725,3.82,3.2325,3.9275,3.185,4.3775,5.0,4.7725,0.242,0.23699999999999993,0.11900000000000004,0.10599999999999996,-0.18999999999999995,0.07699999999999996,0.0,0.15199999999999997,5.0,4.0,0.19999999999999996,1.0,True,0.0,4.15,3.9734375,0.09287499999999999,3.0,3.0,2.6666666666666665,3.0,68.6,61.133333333333326,71.5,0.0,False,False,1.0,0.0,-2.9000000000000057,0.0,9.0,0.2222222222222222,0.1111111111111111,2.9149583333333333,0,101300.0,0.7818361303060217,0.96,-0.020000000000000018,0,2.3333333333333335,0
E10626,Patricia Robles,2023-09-07,,active,Technology,Client-Advisory,2,"Manager, Technology",142900.0,0.89,Female,30-34,Latin American,Full-time,False,True,E05673,acquisition,Entity_A,SAP-HR,17.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,4.4,4.26,4.88,5.0,3.94,4.47,3.93,4.84,4.363333333333333,3.92,4.753333333333333,4.793333333333334,4.166666666666667,3.9033333333333338,4.36,4.33,0.17214285714285762,0.22714285714285748,0.17428571428571452,0.07142857142857176,-0.1957142857142853,0.36714285714285727,-0.06214285714285659,0.576428571428572,5.0,3.0,0.4,1.0,False,1.0,4.465,4.3237499999999995,0.16633928571428608,3.0,3.0,2.6666666666666665,2.0,65.6,55.03333333333333,32.4,0.0,False,False,1.0,1.0,33.199999999999996,0.0,10.0,0.1,0.3,4.15305,0,130900.0,1.0916730328495035,0.91,-0.020000000000000018,1,2.3333333333333335,0
E10627,Abigail Clayton,2023-09-07,,active,Technology,Corporate-Support,1,Specialist,108000.0,0.96,Female,18-24,Pacific Islander,Full-time,False,True,E04288,acquisition,Entity_A,SAP-HR,82.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,3.82,2.63,3.9,4.32,2.31,3.51,5.0,2.07,3.332,2.614,4.116,3.816,2.706,3.3600000000000003,4.826,1.498,0.10999999999999996,0.05,-0.12600000000000025,0.32300000000000006,-0.23400000000000007,0.09699999999999989,0.17300000000000004,0.06100000000000003,5.0,5.0,0.0,0.0,True,0.0,3.4450000000000003,3.2835,0.05674999999999995,3.0,4.0,3.6666666666666665,4.0,86.2,82.96666666666665,80.6,0.0,False,False,1.0,0.0,5.6000000000000085,1.0,5.0,0.0,0.4,3.5639000000000003,0,99600.0,1.0843373493975903,0.96,0.0,0,2.3333333333333335,0
E10628,Donna Smith,2023-09-07,,active,Technology,Management,4,"Director, Technology",354700.0,1.0,Female,30-34,Anglo-Australian,Full-time,False,True,E08435,acquisition,Entity_A,SAP-HR,37.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,3.94,4.14,1.51,3.02,3.94,4.33,3.08,2.88,3.5,3.7,2.6559999999999997,3.3519999999999994,4.104,4.3260000000000005,2.638,3.412,0.23599999999999993,0.19399999999999995,-0.4619999999999999,-0.07000000000000002,-0.17,-0.016999999999999994,-0.07000000000000002,-0.3660000000000002,5.0,5.0,0.0,0.0,True,0.0,3.355,3.4609999999999994,-0.09062500000000004,3.0,3.0,3.0,3.0,54.0,59.93333333333334,59.5,0.0,False,False,1.0,0.0,-5.5,0.0,1.0,0.0,0.0,3.5,0,303100.0,1.1702408446057406,0.96,0.040000000000000036,0,2.3333333333333335,0
E10629,Donna Rivera,2023-09-07,,active,Corporate Operations,Risk-Compliance,1,Senior Risk Analyst,125800.0,0.94,Female,35-39,East Asian,Full-time,True,True,E00956,acquisition,Entity_A,SAP-HR,75.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,4.38,4.59,2.33,3.02,4.18,1.78,2.43,2.61,4.17,3.79,2.064,3.146,3.2299999999999995,2.63,2.8920000000000003,1.936,0.20599999999999996,0.325,-0.08199999999999993,-0.03099999999999996,0.352,-0.343,-0.195,0.16199999999999992,5.0,5.0,0.0,0.0,True,0.0,3.165,2.98225,0.04924999999999999,3.0,5.0,4.333333333333333,4.0,85.6,82.26666666666667,84.0,1.0,True,False,1.0,1.0,1.5999999999999943,1.0,3.0,0.3333333333333333,0.3333333333333333,4.41875,0,102400.0,1.228515625,0.96,-0.020000000000000018,0,2.3333333333333335,1
E10630,Sarah Browning,2023-09-07,,active,Retail Banking,Operations-Processing,1,Processing Officer,77700.0,0.98,Female,25-29,Prefer not to say,Full-time,False,False,E00912,acquisition,Entity_A,SAP-HR,64.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,2.89,2.17,4.75,2.58,3.58,2.11,3.88,3.23,2.6225,3.175,4.0275,2.2024999999999997,4.0425,2.5875,3.3175,2.355,0.14142857142857151,-0.36628571428571444,0.20257142857142868,0.11857142857142863,-0.11114285714285696,-0.03171428571428585,0.04828571428571412,0.3285714285714285,5.0,4.0,0.19999999999999996,1.0,True,0.0,3.14875,3.04125,0.04128571428571427,3.0,2.0,3.0,3.0,41.2,60.5,57.8,0.0,False,False,1.0,-1.0,-16.599999999999994,0.0,1.0,0.0,0.0,2.6225,0,101300.0,0.7670286278381047,0.96,0.020000000000000018,0,2.3333333333333335,0
E10631,Katrina Flores,2023-09-07,,active,Retail Banking,Operations-Processing,3,"Senior Manager, Retail Banking",239700.0,0.91,Female,30-34,Pacific Islander,Full-time,True,True,E01289,acquisition,Entity_A,SAP-HR,64.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,3.58,2.99,5.0,4.71,4.86,2.47,4.67,4.47,3.4033333333333338,3.3066666666666666,4.486666666666667,4.416666666666667,4.233333333333333,2.22,4.426666666666667,4.543333333333333,-0.09357142857142818,-0.1935714285714284,0.44714285714285784,0.13857142857142873,0.2728571428571433,-0.1435714285714285,0.12785714285714325,0.1442857142857146,5.0,3.0,0.4,1.0,False,1.0,4.09375,3.8795833333333336,0.08750000000000033,3.0,3.0,3.6666666666666665,4.0,65.0,70.03333333333335,76.4,0.0,False,False,1.0,-1.0,-11.400000000000006,0.0,4.0,0.0,0.25,3.0132083333333335,0,193900.0,1.2362042289840123,0.94,-0.029999999999999916,0,2.3333333333333335,1
E10632,Adam Rios,2023-09-07,,active,Technology,Client-Advisory,3,"Senior Manager, Technology",239700.0,1.06,Male,35-39,Anglo-Australian,Part-time,False,False,E13593,acquisition,Entity_A,SAP-HR,14.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,4.61,2.93,3.29,3.81,3.19,2.68,4.24,4.88,4.922,3.5700000000000003,3.75,3.928,3.718,2.552,4.058,4.54,-0.07799999999999993,-0.020000000000000018,-0.34800000000000003,-0.11400000000000014,-0.22300000000000014,-0.16399999999999987,-0.06899999999999995,0.27699999999999986,5.0,5.0,0.0,0.0,True,0.0,3.70375,3.87975,-0.09237500000000004,3.0,3.0,3.0,3.0,58.1,60.03333333333333,70.0,0.0,False,False,1.0,0.0,-11.899999999999999,0.0,5.0,0.2,0.2,4.3406666666666665,0,192650.0,1.244225279003374,0.94,0.1200000000000001,0,2.3333333333333335,0
E10633,Kimberly Taylor,2023-09-07,,active,Risk & Compliance,Management,2,"Manager, Risk & Compliance",148500.0,0.95,Female,25-29,Anglo-Australian,Full-time,False,False,E12358,acquisition,Entity_A,SAP-HR,88.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,3.13,3.03,3.64,3.2,2.65,3.44,2.58,2.2,3.0740000000000003,2.988,3.276,3.186,2.834,2.572,3.002,2.048,0.16899999999999996,0.04399999999999986,-0.06399999999999988,0.32800000000000007,-0.154,0.279,0.0129999999999999,-0.19499999999999992,5.0,5.0,0.0,0.0,True,0.0,2.98375,2.8724999999999996,0.0525,3.0,4.0,4.0,3.0,69.0,69.3,61.4,1.0,True,False,1.0,1.0,7.600000000000001,1.0,5.0,0.2,0.0,3.3674583333333334,0,130600.0,1.1370597243491578,0.91,0.039999999999999925,0,2.3333333333333335,0
E10634,Jessica Lane,2023-09-07,,active,Technology,Client-Advisory,1,Senior Adviser,135300.0,0.97,Female,25-29,East Asian,Full-time,False,True,E00274,acquisition,Entity_A,SAP-HR,36.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,2.48,3.92,5.0,3.91,2.69,4.65,4.02,5.0,3.152,3.4159999999999995,4.79,3.012,2.786,4.214,2.9659999999999997,4.07,-0.3019999999999999,0.06800000000000014,-0.030000000000000072,0.019999999999999928,0.19799999999999995,0.15899999999999997,0.15599999999999997,0.4050000000000001,5.0,5.0,0.0,0.0,True,0.0,3.9587499999999998,3.5507500000000007,0.08425,3.0,3.0,3.0,3.0,65.7,67.7,59.6,0.0,False,False,1.0,0.0,6.100000000000001,0.0,2.0,0.0,0.0,3.77225,0,99600.0,1.358433734939759,0.96,0.010000000000000009,0,2.3333333333333335,0
E10635,Monica Castillo,2023-09-08,,active,Retail Banking,Technology,1,Engineer,108200.0,0.93,Female,18-24,Anglo-Australian,Full-time,False,False,E01319,acquisition,Entity_A,SAP-HR,43.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,2.21,3.5,4.04,3.38,4.61,2.34,2.98,4.32,2.568,2.604,4.43,4.101999999999999,4.029999999999999,3.396,2.83,3.8019999999999996,-0.06100000000000003,0.35800000000000004,-0.1870000000000001,0.04599999999999991,0.4870000000000001,-0.34299999999999997,-0.15900000000000009,0.026000000000000155,5.0,5.0,0.0,0.0,True,0.0,3.4225,3.47025,0.020874999999999998,3.0,4.0,4.0,3.0,92.4,72.86666666666667,52.4,1.0,True,False,1.0,1.0,40.00000000000001,1.0,3.0,0.0,0.0,2.452666666666667,0,101300.0,1.0681145113524186,0.96,-0.029999999999999916,0,2.3333333333333335,0
E10636,Alyssa Vasquez,2023-09-08,,active,Risk & Compliance,Risk-Compliance,1,Compliance Officer,79600.0,0.96,Female,30-34,Anglo-Australian,Full-time,False,False,E00437,agency,NovaCorp-Origin,WorkdayHR,46.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,3.22,3.17,3.47,3.22,1.83,2.24,3.49,2.71,3.7359999999999998,3.034,3.874,2.692,2.932,2.5140000000000002,3.75,3.276,0.10099999999999998,0.3,-0.10399999999999983,-0.088,-0.40800000000000003,0.24700000000000005,-0.23099999999999987,0.10699999999999994,5.0,5.0,0.0,0.0,True,0.0,2.91875,3.226,-0.009499999999999974,3.0,2.0,2.6666666666666665,3.0,38.1,56.833333333333336,65.9,0.0,False,False,1.0,-1.0,-27.800000000000004,0.0,3.0,0.0,0.0,2.9613333333333336,0,100000.0,0.796,0.96,0.0,0,2.3333333333333335,0
E10637,Daniel Dennis,2023-09-08,,active,Corporate Operations,Technology,1,Junior Developer,81500.0,0.88,Male,30-34,East Asian,Full-time,False,False,E08185,acquisition,Entity_A,SAP-HR,19.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,2.2,4.68,3.7,3.73,2.9,3.98,2.93,5.0,2.8333333333333335,4.486666666666667,4.006666666666667,3.14,3.17,4.016666666666667,3.6333333333333333,4.733333333333333,-0.575,0.3999999999999999,-0.20500000000000007,0.7449999999999999,-0.52,-0.1050000000000002,-0.8,0.3700000000000001,5.0,3.0,0.4,1.0,False,1.0,3.64,3.7525000000000004,-0.08625000000000005,3.0,3.0,3.0,2.0,77.0,61.4,46.4,0.0,False,False,1.0,1.0,30.6,0.0,3.0,0.0,0.3333333333333333,2.886944444444444,0,102400.0,0.7958984375,0.96,-0.07999999999999996,1,2.3333333333333335,0
E10638,Andrew Gomez,2023-09-08,,active,Technology,Corporate-Support,1,Graduate,70400.0,1.01,Male,25-29,Anglo-Australian,Part-time,False,False,E01367,acquisition,Entity_A,SAP-HR,49.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,3.63,3.19,4.57,3.04,2.22,4.07,4.12,2.27,3.2675,3.615,3.4775,3.37,2.5875000000000004,3.8025,4.24,3.08,0.2450000000000001,-0.11600000000000002,0.4590000000000002,-0.10999999999999996,-0.45899999999999996,0.24700000000000025,0.16999999999999993,-0.43999999999999984,5.0,4.0,0.19999999999999996,1.0,True,0.0,3.38875,3.4300000000000006,-0.0004999999999999172,3.0,3.0,3.6666666666666665,4.0,73.2,74.73333333333333,69.9,0.0,False,False,1.0,-1.0,3.299999999999997,0.0,2.0,0.0,0.0,3.19475,0,99600.0,0.7068273092369478,0.96,0.050000000000000044,0,2.3333333333333335,0
E10639,Dawn Brooks,2023-09-08,,active,Risk & Compliance,Risk-Compliance,1,Senior Risk Analyst,132300.0,1.01,Female,35-39,Anglo-Australian,Full-time,False,False,E01001,acquisition,Entity_A,SAP-HR,48.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,2.08,3.79,2.45,3.64,3.88,2.75,1.77,2.39,3.31,3.4074999999999998,2.0475,2.9575,4.6850000000000005,3.3275,1.62,3.0925,-0.6759999999999999,0.061000000000000124,0.04500000000000011,0.433,-0.35,-0.22899999999999973,-0.03199999999999994,-0.3550000000000001,5.0,4.0,0.19999999999999996,1.0,False,1.0,2.84375,3.0559375,-0.13787499999999991,3.0,4.0,3.6666666666666665,4.0,73.6,70.06666666666666,73.7,1.0,True,True,1.0,0.0,-0.10000000000000853,1.0,22.0,0.045454545454545456,0.13636363636363635,2.9045,0,100000.0,1.323,0.96,0.050000000000000044,0,2.3333333333333335,0
E10640,Elijah Stewart,2023-09-08,,active,Risk & Compliance,Operations-Processing,1,Analyst,108900.0,0.89,Male,18-24,Anglo-Australian,Part-time,False,False,E08209,acquisition,Entity_A,SAP-HR,35.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,5.0,4.23,5.0,4.77,5.0,1.76,3.28,3.36,4.506666666666667,3.67,4.513333333333333,4.1866666666666665,4.886666666666667,2.29,3.2433333333333336,3.53,0.39142857142857196,0.2528571428571434,0.1871428571428575,0.3721428571428575,0.12142857142857177,-0.5978571428571426,0.005000000000000402,0.02785714285714322,5.0,3.0,0.4,1.0,True,0.0,4.050000000000001,3.853333333333333,0.09500000000000042,3.0,3.0,3.6666666666666665,3.0,65.0,63.800000000000004,44.0,0.0,False,False,1.0,0.0,21.0,0.0,3.0,0.3333333333333333,0.0,4.084444444444444,0,100000.0,1.089,0.96,-0.06999999999999995,1,2.3333333333333335,0
E10641,Jeffery Williams,2023-09-08,,active,Technology,Operations-Processing,1,Analyst,87300.0,1.0,Male,25-29,Anglo-Australian,Fixed-term,False,True,E02241,acquisition,Entity_A,SAP-HR,14.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,4.29,3.18,3.31,2.48,3.82,3.52,4.98,3.64,4.106,3.65,3.604,2.9939999999999998,3.7659999999999996,4.212,4.882,4.0600000000000005,0.1670000000000001,-0.31499999999999995,-0.14899999999999994,-0.17800000000000002,-0.16500000000000012,-0.05600000000000005,-0.04699999999999989,-0.24000000000000013,5.0,5.0,0.0,0.0,True,0.0,3.6525000000000003,3.90925,-0.12287500000000001,3.0,3.0,3.0,4.0,61.9,61.6,86.9,0.0,False,False,1.0,-1.0,-25.000000000000007,0.0,2.0,0.0,0.0,4.292999999999999,0,99600.0,0.8765060240963856,0.96,0.040000000000000036,0,2.3333333333333335,0
E10642,Brenda Bradley,2023-09-08,,active,Wealth Management,Technology,1,Engineer,90600.0,0.95,Female,35-39,Maori/Aboriginal & Torres Strait Islander,Full-time,False,False,E09938,acquisition,Entity_A,SAP-HR,14.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,3.75,4.82,3.36,3.45,5.0,3.55,5.0,3.68,3.8525,4.2575,4.31,3.84,4.74,3.7725,4.825,3.705,-0.10300000000000012,0.09000000000000004,-0.2259999999999999,-0.19000000000000003,0.09699999999999989,0.0019999999999998686,0.14000000000000004,0.09200000000000008,5.0,4.0,0.19999999999999996,1.0,True,0.0,4.07625,4.1628125,-0.012250000000000018,3.0,1.0,2.3333333333333335,3.0,34.4,55.166666666666664,77.6,0.0,False,False,1.0,-2.0,-43.199999999999996,0.0,13.0,0.07692307692307693,0.07692307692307693,3.9893717948717953,0,100400.0,0.9023904382470119,0.96,-0.010000000000000009,0,2.3333333333333335,0
E10643,Brenda Farmer,2023-09-08,,active,Risk & Compliance,Corporate-Support,3,"Senior Manager, Risk & Compliance",223100.0,0.95,Female,30-34,Anglo-Australian,Full-time,False,True,E13442,acquisition,Entity_A,SAP-HR,65.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,4.8,5.0,4.03,2.15,3.53,1.67,2.47,3.89,4.445,4.6425,3.8449999999999998,1.8074999999999999,3.92,1.9425,2.93,3.465,0.24971428571428578,0.1768571428571428,0.19371428571428595,0.015142857142857227,-0.2560000000000001,-0.27114285714285713,-0.2971428571428571,-0.014285714285714285,5.0,4.0,0.19999999999999996,1.0,True,0.0,3.4425,3.3746875,-0.025392857142857106,3.0,4.0,4.0,4.0,73.9,72.7,78.1,1.0,True,True,1.0,0.0,-4.199999999999989,1.0,6.0,0.0,0.0,3.9974166666666666,0,190700.0,1.1699003670686943,0.94,0.010000000000000009,0,2.3333333333333335,0
E10644,Marie Thomas,2023-09-09,,active,Retail Banking,Risk-Compliance,1,Risk Analyst,86800.0,1.03,Female,18-24,Anglo-Australian,Casual,False,False,E06080,acquisition,Entity_A,SAP-HR,62.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,5.0,2.6,4.4,4.57,3.89,5.0,4.22,3.65,4.478,3.688,3.822,4.204,3.946,4.364,3.7980000000000005,4.078,0.09899999999999984,-0.321,0.0009999999999999788,0.027000000000000135,-0.2089999999999999,0.0620000000000001,0.21899999999999986,-0.2940000000000002,5.0,5.0,0.0,0.0,True,0.0,4.16625,4.047250000000001,-0.052000000000000025,3.0,4.0,3.6666666666666665,4.0,75.6,77.83333333333333,85.4,0.0,False,False,1.0,0.0,-9.800000000000011,1.0,4.0,0.25,0.25,3.488916666666667,0,101300.0,0.8568608094768015,0.96,0.07000000000000006,0,2.3333333333333335,0
E10645,Joseph Lopez,2023-09-09,,active,Corporate Operations,Risk-Compliance,1,Compliance Officer,72500.0,0.94,Male,18-24,Anglo-Australian,Fixed-term,False,False,E00195,acquisition,Entity_A,SAP-HR,88.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,4.0,3.07,2.58,1.8,3.38,3.41,4.16,3.77,3.2479999999999998,2.44,3.3340000000000005,2.0,3.47,3.5460000000000003,3.812,2.962,0.205,0.08299999999999992,-0.3110000000000001,-0.023,-0.02400000000000002,-0.14800000000000005,0.154,0.2079999999999999,5.0,5.0,0.0,0.0,True,0.0,3.27125,3.1015,0.01799999999999995,3.0,3.0,4.0,4.0,67.2,77.46666666666667,78.0,1.0,True,False,1.0,-1.0,-10.799999999999997,0.0,2.0,0.0,0.0,2.294,0,102400.0,0.7080078125,0.96,-0.020000000000000018,0,2.3333333333333335,0
E10646,Victoria Baker,2023-09-09,,active,Technology,Risk-Compliance,1,Risk Analyst,91100.0,0.91,Female,30-34,East Asian,Full-time,False,False,E02476,acquisition,Entity_A,SAP-HR,32.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,3.93,3.22,4.18,3.78,3.32,3.76,2.66,3.46,4.776,3.386,3.822,3.1919999999999997,3.056,4.026,2.8600000000000003,3.18,-0.20400000000000001,-0.22499999999999992,0.050999999999999976,0.019999999999999928,-0.11200000000000002,-0.175,-0.32900000000000007,0.26799999999999996,5.0,5.0,0.0,0.0,True,0.0,3.53875,3.53725,-0.08825000000000002,3.0,3.0,3.0,3.0,57.5,65.53333333333333,64.3,0.0,False,False,1.0,0.0,-6.799999999999997,0.0,6.0,0.16666666666666666,0.16666666666666666,3.9337000000000004,0,99600.0,0.9146586345381527,0.96,-0.04999999999999993,0,2.3333333333333335,0
E10648,Cynthia Simmons,2023-09-09,,active,Wealth Management,Technology,1,Senior Engineer,122500.0,0.98,Female,35-39,Anglo-Australian,Full-time,False,False,E14312,acquisition,Entity_A,SAP-HR,86.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,4.28,2.58,4.52,3.83,4.03,3.49,4.58,2.27,3.9160000000000004,3.104,4.042,3.278,4.49,3.472,3.808,2.564,0.18400000000000008,-0.36000000000000015,0.11199999999999992,0.05500000000000007,0.06199999999999992,-0.22099999999999992,0.567,-0.11200000000000002,5.0,5.0,0.0,0.0,True,0.0,3.6974999999999993,3.5842500000000004,0.035874999999999976,3.0,3.0,2.6666666666666665,2.0,53.1,54.833333333333336,38.2,0.0,False,False,1.0,1.0,14.899999999999999,0.0,2.0,0.5,0.0,3.374666666666667,0,100400.0,1.2201195219123506,0.96,0.020000000000000018,0,2.3333333333333335,0
E10649,Tina Padilla,2023-09-09,,active,Technology,Management,1,Team Leader,116500.0,1.04,Female,35-39,European (non-Anglo),Full-time,False,False,E02776,acquisition,Entity_A,SAP-HR,74.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,3.24,2.8,4.0,4.88,3.46,2.76,2.43,3.75,2.8475,2.415,4.0525,3.6475,4.2575,2.8625,2.2725,3.785,0.15199999999999997,0.06400000000000006,0.039999999999999855,0.6679999999999999,-0.20199999999999996,-0.05999999999999996,-0.28600000000000003,-0.191,5.0,4.0,0.19999999999999996,1.0,True,0.0,3.415,3.2675000000000005,0.02312499999999998,3.0,5.0,3.6666666666666665,3.0,84.0,67.0,60.8,0.0,False,False,1.0,2.0,23.200000000000003,1.0,2.0,0.0,0.0,3.09375,0,99600.0,1.1696787148594376,0.96,0.08000000000000007,0,2.3333333333333335,0
E10650,Michelle Snyder,2023-09-09,,active,Retail Banking,Client-Advisory,1,Adviser,111800.0,0.9,Female,25-29,Anglo-Australian,Full-time,False,True,E06726,acquisition,Entity_A,SAP-HR,38.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,3.32,2.39,3.4,2.6,4.96,2.7,1.96,2.12,2.572,2.844,3.94,3.08,4.286,3.032,2.0740000000000003,2.262,0.04500000000000002,-0.04699999999999997,-0.27199999999999996,-0.19799999999999995,0.3419999999999999,-0.04499999999999993,-0.14500000000000002,-0.08599999999999994,5.0,5.0,0.0,0.0,True,0.0,2.93125,3.0112500000000004,-0.050749999999999976,3.0,3.0,3.0,3.0,69.3,67.43333333333334,63.8,0.0,False,False,1.0,0.0,5.5,0.0,1.0,0.0,0.0,2.572,0,101300.0,1.1036525172754195,0.96,-0.05999999999999994,0,2.3333333333333335,0
E10651,Philip Sanchez,2023-09-09,,active,Corporate Operations,Technology,1,Engineer,109300.0,1.13,Male,25-29,Maori/Aboriginal & Torres Strait Islander,Full-time,False,False,E10911,acquisition,Entity_A,SAP-HR,20.0,28,False,,,,,,,,,,,False,0,0,2025-12-31,4.24,4.15,3.84,3.5,3.91,2.67,3.64,4.11,3.626,3.902,4.476,4.11,4.236,2.854,3.868,4.586,0.06000000000000005,0.346,-0.010000000000000142,-0.20299999999999993,-0.11999999999999993,0.07699999999999996,0.0030000000000000248,-0.08399999999999981,5.0,5.0,0.0,0.0,True,0.0,3.7575000000000003,3.95725,0.008625000000000025,3.0,3.0,3.6666666666666665,5.0,57.2,73.5,91.4,0.0,False,False,1.0,-2.0,-34.2,0.0,2.0,0.0,0.5,3.3296666666666663,0,102400.0,1.0673828125,0.96,0.16999999999999993,0,2.3333333333333335,0
