employee_id,name,hire_date,exit_date,status,department,role_family,role_level,job_title,salary,compa_ratio,gender,age_band,cultural_background,contract_type,hipo_flag,promotion_eligible,manager_id,hire_source,legacy_entity_code,data_source_system,days_to_fill,tenure_months,acting_appointment,exit_date_log,exit_type,stated_exit_reason,notice_period_served,regrettable_flag,performance_band_at_exit,salary_at_exit,manager_id_at_exit,pathway,exit_dt,is_leaver,voluntary,regrettable,cutoff,last_manager_effectiveness,last_psychological_safety,last_recognition,last_career_development,last_senior_leadership_trust,last_purpose_meaning,last_wellbeing,last_confidence_in_role_future,mean_manager_effectiveness,mean_psychological_safety,mean_recognition,mean_career_development,mean_senior_leadership_trust,mean_purpose_meaning,mean_wellbeing,mean_confidence_in_role_future,slope_manager_effectiveness,slope_psychological_safety,slope_recognition,slope_career_development,slope_senior_leadership_trust,slope_purpose_meaning,slope_wellbeing,slope_confidence_in_role_future,waves_offered,waves_answered,nonresponse_rate,ever_nonresponder,answered_final_wave,went_silent,last_engagement_index,mean_engagement_index,slope_engagement_index,n_reviews,last_rating_num,mean_rating_num,first_rating_num,last_goal,mean_goal,first_goal,n_promo_rec,ever_promo_rec,last_promo_rec,n_reviewers,rating_delta,goal_delta,top_performer,mgr_span,mgr_team_vol_rate,mgr_team_hipo_share,mgr_rated_effectiveness,mgr_departed,peer_median_salary,salary_vs_peer,peer_median_compa,compa_vs_peer,underpaid,tenure_years,hipo,acquired,acting,agency_hire,slow_fill,tenure_band
E11898,Steven Garcia,2024-06-19,2025-01-01,departed,Technology,Corporate-Support,1,Graduate,67000.0,0.87,Male,25-29,Anglo-Australian,Full-time,False,False,E02234,acquisition,Entity_B,BambooHR-EntityB,84.0,6,False,2025-01-01,voluntary,Career advancement,True,False,High Performer,67000.0,E02234,pull,2025-01-01,True,1,0,2025-01-01,3.51,3.31,3.31,4.81,5.0,3.51,3.85,3.83,3.51,3.31,3.31,4.81,5.0,3.51,3.85,3.83,,,,,,,,,2.0,1.0,0.5,1.0,False,1.0,3.89125,3.89125,,2.0,4.0,4.0,4.0,74.8,79.0,83.2,1.0,True,True,1.0,0.0,-8.400000000000006,1.0,1.0,1.0,0.0,3.51,1,99600.0,0.6726907630522089,0.96,-0.0899999999999999,1,0.5,0,1,0,0,1,<1y
E11899,Mario Wheeler,2024-06-19,2024-07-31,departed,Retail Banking,Risk-Compliance,1,Compliance Officer,77900.0,0.83,Male,18-24,Anglo-Australian,Part-time,False,True,E06652,acquisition,Entity_B,BambooHR-EntityB,52.0,1,False,2024-07-31,voluntary,Career advancement,True,False,Below Expectations,77900.0,E06652,push,2024-07-31,True,1,0,2024-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,3.0,63.9,63.9,63.9,0.0,False,False,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0,101300.0,0.7690029615004936,0.96,-0.13,1,0.0833333333333333,0,1,0,0,0,<1y
E11900,Crystal Hayes,2024-06-19,,active,Insurance,Technology,1,Engineer,95700.0,0.87,Female,18-24,Anglo-Australian,Full-time,False,False,E03615,acquisition,Entity_B,BambooHR-EntityB,64.0,18,False,,,,,,,,,,,False,0,0,2025-12-31,3.3,4.57,4.02,4.6,3.13,2.68,3.3,3.34,3.8766666666666665,4.3533333333333335,3.85,4.6466666666666665,3.1266666666666665,2.6533333333333333,3.4466666666666668,3.64,-0.3178571428571425,0.0992857142857147,0.0707142857142859,-0.0842857142857139,-0.0221428571428569,0.0971428571428574,-0.1057142857142855,-0.1242857142857137,4.0,3.0,0.25,1.0,True,0.0,3.6175,3.6991666666666654,-0.0483928571428568,3.0,3.0,3.333333333333333,4.0,68.4,67.63333333333334,74.2,1.0,True,False,1.0,-1.0,-5.799999999999997,0.0,8.0,0.125,0.125,3.213285714285714,0,102500.0,0.933658536585366,0.96,-0.0899999999999999,1,1.5,0,1,0,0,1,1-2y
E11901,Randy Burns,2024-06-19,,active,Insurance,Operations-Processing,1,Analyst,99600.0,1.04,Male,30-34,South Asian,Full-time,False,False,E11798,acquisition,Entity_B,BambooHR-EntityB,72.0,18,False,,,,,,,,,,,False,0,0,2025-12-31,4.42,2.89,2.56,1.0,1.7,3.82,2.32,4.81,3.79,2.276666666666667,2.5866666666666664,1.17,1.3833333333333335,3.643333333333333,2.9333333333333336,4.303333333333334,0.49,0.415,-0.1199999999999998,-0.06,0.125,0.3799999999999999,-0.4200000000000001,0.3799999999999999,4.0,3.0,0.25,1.0,False,1.0,2.94,2.7608333333333333,0.1487499999999999,3.0,4.0,3.333333333333333,2.0,66.0,65.76666666666667,57.8,1.0,True,False,1.0,2.0,8.200000000000003,1.0,14.0,0.1428571428571428,0.0714285714285714,3.610513888888889,0,102500.0,0.9717073170731708,0.96,0.08,0,1.5,0,1,0,0,1,1-2y
E11902,Paul Garcia,2024-06-19,2025-05-15,departed,Technology,Corporate-Support,3,"Senior Manager, Technology",218600.0,0.92,Male,25-29,Anglo-Australian,Part-time,False,False,E06779,acquisition,Entity_B,BambooHR-EntityB,69.0,11,False,2025-05-15,voluntary,Career advancement,True,False,Below Expectations,218600.0,E06779,pull,2025-05-15,True,1,0,2025-05-15,3.94,3.42,5.0,4.14,3.1,3.71,4.35,4.24,3.835,3.135,4.68,4.449999999999999,3.06,3.17,4.675,4.62,0.2099999999999999,0.5699999999999998,0.6399999999999997,-0.6200000000000001,0.08,1.08,-0.6500000000000004,-0.7599999999999998,3.0,2.0,0.3333333333333333,1.0,False,1.0,3.9875000000000007,3.953125,0.0687499999999999,2.0,2.0,2.5,3.0,37.1,54.25,71.4,0.0,False,False,1.0,-1.0,-34.300000000000004,0.0,8.0,0.125,0.0,3.846125,0,192650.0,1.13470023358422,0.94,-0.0199999999999999,0,0.9166666666666666,0,1,0,0,1,<1y
E11903,Timothy Fitzgerald,2024-06-20,,active,Retail Banking,Operations-Processing,3,"Senior Manager, Retail Banking",178700.0,1.09,Male,30-34,Anglo-Australian,Casual,False,False,E01560,acquisition,Entity_B,BambooHR-EntityB,47.0,18,False,,,,,,,,,,,False,0,0,2025-12-31,2.08,2.07,2.55,5.0,1.99,3.18,3.74,3.74,2.16,1.755,2.955,4.875,2.215,3.475,3.745,3.5650000000000004,-0.08,0.3149999999999999,-0.405,0.125,-0.2249999999999999,-0.2949999999999999,-0.0049999999999998,0.175,4.0,2.0,0.5,1.0,False,1.0,3.04375,3.093125000000001,-0.0493749999999999,3.0,4.0,3.6666666666666665,4.0,68.3,72.86666666666666,86.7,2.0,True,True,1.0,0.0,-18.40000000000001,1.0,2.0,0.0,0.0,3.08,0,193900.0,0.9216090768437338,0.94,0.1500000000000001,0,1.5,0,1,0,0,0,1-2y
E11904,Gwendolyn Wood,2024-06-20,2024-12-21,departed,Technology,Operations-Processing,1,Processing Officer,76100.0,0.93,Female,18-24,East Asian,Full-time,False,True,E11688,acquisition,Entity_B,BambooHR-EntityB,29.0,6,False,2024-12-21,voluntary,Career advancement,True,False,Meets Expectations,76100.0,E11688,push,2024-12-21,True,1,0,2024-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,4.0,3.0,75.1,67.5,59.9,0.0,False,False,1.0,2.0,15.199999999999996,1.0,2.0,0.5,0.0,4.0,0,99600.0,0.7640562248995983,0.96,-0.0299999999999999,0,0.5,0,1,0,0,0,<1y
E11905,Austin Gibson,2024-06-20,2025-06-06,departed,Insurance,Operations-Processing,2,"Manager, Insurance",140400.0,0.95,Male,30-34,South Asian,Full-time,False,False,E02240,acquisition,Entity_B,BambooHR-EntityB,26.0,11,False,2025-06-06,voluntary,Career advancement,True,True,Outstanding,140400.0,E02240,push,2025-06-06,True,1,1,2025-06-06,1.93,1.77,3.2,3.19,4.44,3.1,4.03,3.17,1.93,1.77,3.2,3.19,4.44,3.1,4.03,3.17,,,,,,,,,3.0,1.0,0.6666666666666667,1.0,False,1.0,3.1037500000000007,3.1037500000000007,,3.0,3.0,3.6666666666666665,4.0,51.0,63.03333333333333,79.7,1.0,True,False,1.0,-1.0,-28.700000000000003,0.0,4.0,0.25,0.0,3.0545,0,130650.0,1.0746268656716418,0.91,0.0399999999999999,0,0.9166666666666666,0,1,0,0,0,<1y
E11906,Justin Hansen,2024-06-20,,active,Insurance,Operations-Processing,1,Senior Analyst,130500.0,0.92,Male,30-34,East Asian,Full-time,False,True,E02649,acquisition,Entity_B,BambooHR-EntityB,28.0,18,False,,,,,,,,,,,False,0,0,2025-12-31,3.8,1.07,3.52,3.82,4.21,2.86,3.31,2.36,4.0925,1.185,3.04,3.2775,3.11,2.555,2.915,3.405,0.0669999999999999,-0.18,0.324,0.1769999999999999,0.6039999999999999,0.3059999999999999,0.1399999999999998,-0.41,4.0,4.0,0.0,0.0,True,0.0,3.11875,2.9475,0.1284999999999999,3.0,2.0,3.333333333333333,3.0,42.4,68.66666666666667,75.6,0.0,False,False,1.0,-1.0,-33.2,0.0,1.0,0.0,0.0,4.0925,0,102500.0,1.273170731707317,0.96,-0.0399999999999999,0,1.5,0,1,0,0,0,1-2y
E11907,Steven Parker,2024-06-20,,active,Retail Banking,Technology,1,Junior Developer,69100.0,1.02,Prefer not to say,30-34,African,Full-time,False,False,E02214,acquisition,Entity_B,BambooHR-EntityB,22.0,18,False,,,,,,,,,,,False,0,0,2025-12-31,5.0,4.38,3.06,3.08,2.95,3.14,2.23,1.0,4.676666666666667,4.173333333333333,3.2099999999999995,3.293333333333333,2.8166666666666664,3.0700000000000003,2.9,1.8,0.4849999999999999,0.0099999999999997,-0.0449999999999999,-0.3999999999999999,0.04,0.1400000000000001,-0.4499999999999999,-0.8049999999999999,4.0,3.0,0.25,1.0,False,1.0,3.105,3.2425,-0.128125,3.0,3.0,3.333333333333333,4.0,71.5,69.83333333333333,73.6,0.0,False,False,1.0,-1.0,-2.0999999999999943,0.0,2.0,0.0,0.0,4.528333333333333,0,101300.0,0.6821322803553801,0.96,0.06,0,1.5,0,1,0,0,0,1-2y
E11908,Wendy Todd,2024-06-20,,active,Insurance,Operations-Processing,1,Analyst,87600.0,0.98,Female,18-24,Anglo-Australian,Part-time,False,False,E00758,acquisition,Entity_B,BambooHR-EntityB,86.0,18,False,,,,,,,,,,,False,0,0,2025-12-31,2.47,3.37,1.8,2.1,1.74,3.81,2.11,3.02,2.565,3.4325,2.155,3.2775,2.8975,3.465,2.5225,2.3325,-0.1899999999999998,0.125,-0.1259999999999999,-0.431,-0.659,0.064,-0.3969999999999999,0.317,4.0,4.0,0.0,0.0,True,0.0,2.5525,2.8309375,-0.1621249999999999,3.0,3.0,2.6666666666666665,2.0,77.4,65.53333333333335,51.8,0.0,False,False,1.0,1.0,25.60000000000001,0.0,3.0,0.0,0.0,2.8913333333333333,0,102500.0,0.8546341463414634,0.96,0.02,0,1.5,0,1,0,0,1,1-2y
E11909,Thomas Blake,2024-06-20,,active,Insurance,Operations-Processing,3,"Senior Manager, Insurance",213800.0,1.01,Prefer not to say,35-39,Anglo-Australian,Full-time,False,False,E05727,referral,NovaCorp-Origin,WorkdayHR,54.0,18,False,,,,,,,,,,,False,0,0,2025-12-31,3.33,5.0,2.29,2.21,2.79,4.35,3.4,3.22,3.03,4.66,2.9450000000000003,2.01,2.975,4.335,3.5700000000000003,3.13,0.3,0.3399999999999998,-0.655,0.1999999999999999,-0.185,0.0149999999999996,-0.1700000000000001,0.09,4.0,2.0,0.5,1.0,True,0.0,3.3237499999999995,3.331875,-0.008125,3.0,4.0,3.333333333333333,3.0,80.5,71.93333333333334,76.0,0.0,False,False,1.0,1.0,4.5,1.0,9.0,0.0,0.0,2.8665000000000003,0,195650.0,1.0927676974188605,0.94,0.07,0,1.5,0,0,0,0,1,1-2y
E11910,Mr. Derek Castro,2024-06-20,,active,Technology,Client-Advisory,2,"Manager, Technology",120300.0,1.02,Male,35-39,Anglo-Australian,Full-time,False,True,E01240,acquisition,Entity_B,BambooHR-EntityB,36.0,18,False,,,,,,,,,,,False,0,0,2025-12-31,4.02,1.87,4.06,3.8,3.11,2.95,2.42,4.23,3.5933333333333333,2.5500000000000003,3.3866666666666667,4.113333333333333,3.013333333333333,3.013333333333333,2.75,4.086666666666667,0.1985714285714278,-0.3600000000000002,0.3221428571428567,-0.073571428571429,0.0507142857142852,0.0378571428571426,-0.1714285714285716,0.2364285714285713,4.0,3.0,0.25,1.0,True,0.0,3.3075,3.313333333333333,0.0300892857142853,3.0,4.0,4.0,3.0,76.9,73.96666666666667,51.0,2.0,True,True,1.0,1.0,25.90000000000001,1.0,2.0,0.0,0.0,3.5816666666666666,0,130900.0,0.919022154316272,0.91,0.1099999999999999,0,1.5,0,1,0,0,0,1-2y
E11911,Tiffany Thomas,2024-06-20,,active,Technology,Operations-Processing,1,Senior Analyst,135300.0,0.92,Female,25-29,South Asian,Full-time,False,False,E12969,acquisition,Entity_B,BambooHR-EntityB,49.0,18,False,,,,,,,,,,,False,0,0,2025-12-31,3.62,2.73,3.54,3.65,3.45,3.54,2.74,4.27,3.48,2.583333333333333,3.5766666666666667,3.77,4.066666666666666,2.9166666666666665,3.103333333333333,4.256666666666667,0.1400000000000001,-0.32,0.0349999999999999,-0.1900000000000001,-0.4899999999999997,0.6599999999999999,-0.2999999999999998,0.3849999999999998,4.0,3.0,0.25,1.0,True,0.0,3.4425000000000003,3.469166666666667,-0.01,3.0,5.0,4.333333333333333,4.0,79.0,77.39999999999999,75.3,1.0,True,False,1.0,1.0,3.700000000000003,1.0,1.0,0.0,0.0,3.48,0,99600.0,1.358433734939759,0.96,-0.0399999999999999,0,1.5,0,1,0,0,0,1-2y
E11912,Madeline Harris,2024-06-20,,active,Corporate Operations,Operations-Processing,1,Analyst,107900.0,0.97,Female,25-29,Pacific Islander,Full-time,False,False,E02659,acquisition,Entity_B,BambooHR-EntityB,20.0,18,False,,,,,,,,,,,False,0,0,2025-12-31,2.51,2.97,2.09,2.86,1.0,2.28,1.62,3.49,2.473333333333333,3.303333333333333,2.17,2.833333333333333,1.2966666666666666,2.43,2.26,3.1933333333333334,0.3299999999999998,-0.2699999999999998,0.0949999999999999,0.02,-0.4449999999999999,0.01,-0.27,0.1,4.0,3.0,0.25,1.0,False,1.0,2.3525,2.495,-0.0537499999999999,3.0,2.0,3.6666666666666665,4.0,58.6,71.9,73.9,0.0,False,False,1.0,-2.0,-15.300000000000004,0.0,1.0,0.0,0.0,2.473333333333333,0,102400.0,1.0537109375,0.96,0.01,0,1.5,0,1,0,0,0,1-2y
E11913,Theodore Gregory,2024-06-20,,active,Retail Banking,Management,1,Administration Officer,67700.0,1.02,Male,25-29,Anglo-Australian,Full-time,False,False,E09585,acquisition,Entity_B,BambooHR-EntityB,67.0,18,False,,,,,,,,,,,False,0,0,2025-12-31,5.0,3.51,2.17,2.46,2.1,1.67,3.09,2.96,4.79,3.026666666666667,2.6466666666666665,2.73,2.4433333333333334,2.2333333333333334,2.523333333333333,2.4133333333333336,0.3149999999999999,0.1749999999999998,-0.24,-0.32,-0.415,-0.2450000000000001,0.7849999999999999,0.4399999999999999,4.0,3.0,0.25,1.0,False,1.0,2.87,2.8508333333333336,0.0618749999999999,3.0,4.0,3.0,1.0,80.6,69.76666666666667,50.7,2.0,True,True,1.0,3.0,29.89999999999999,1.0,11.0,0.0909090909090909,0.0909090909090909,3.1032,0,101300.0,0.6683119447186574,0.96,0.06,0,1.5,0,1,0,0,1,1-2y
E11914,Vanessa Thomas,2024-06-20,,active,Insurance,Operations-Processing,2,"Manager, Insurance",179200.0,0.89,Female,18-24,Southeast Asian,Full-time,False,False,E11868,acquisition,Entity_B,BambooHR-EntityB,60.0,18,False,,,,,,,,,,,False,0,0,2025-12-31,2.56,2.31,3.26,4.41,4.57,3.1,2.9,4.41,2.435,2.26,3.19,4.225,3.585,3.205,3.03,4.5,0.25,0.1,0.1399999999999996,0.3700000000000001,1.97,-0.2099999999999999,-0.2600000000000002,-0.1799999999999997,4.0,2.0,0.5,1.0,False,1.0,3.44,3.30375,0.2725,3.0,3.0,4.0,5.0,72.1,75.3,83.9,0.0,False,False,1.0,-2.0,-11.800000000000011,0.0,2.0,0.0,0.0,3.0,0,130650.0,1.371603520857252,0.91,-0.02,1,1.5,0,1,0,0,1,1-2y
E11915,Raymond Ruiz,2024-06-20,,active,Wealth Management,Operations-Processing,1,Analyst,98400.0,1.0,Male,25-29,Anglo-Australian,Full-time,False,False,E10328,acquisition,Entity_B,BambooHR-EntityB,47.0,18,False,,,,,,,,,,,False,0,0,2025-12-31,4.17,1.5,5.0,3.42,4.77,3.32,3.68,3.83,3.7,1.7466666666666668,4.166666666666667,3.75,3.9266666666666654,3.4633333333333334,3.9066666666666663,4.326666666666667,0.2099999999999995,-0.1835714285714286,0.4635714285714282,-0.1757142857142861,0.5364285714285708,-0.0907142857142862,-0.1707142857142859,-0.3357142857142861,4.0,3.0,0.25,1.0,True,0.0,3.71125,3.6233333333333335,0.0316964285714281,3.0,3.0,3.0,3.0,63.6,58.96666666666667,52.1,0.0,False,False,1.0,0.0,11.5,0.0,3.0,0.0,0.0,3.874722222222223,0,100400.0,0.9800796812749004,0.96,0.04,0,1.5,0,1,0,0,0,1-2y
E11916,Colleen White,2024-06-20,,active,Technology,Technology,1,Junior Developer,63000.0,0.93,Female,25-29,Anglo-Australian,Part-time,False,False,E10896,acquisition,Entity_B,BambooHR-EntityB,48.0,18,False,,,,,,,,,,,False,0,0,2025-12-31,3.79,4.55,3.72,3.22,4.29,2.74,3.98,3.68,3.583333333333333,4.346666666666667,4.233333333333333,2.733333333333333,4.223333333333333,3.3633333333333333,3.78,4.05,0.1792857142857139,0.1571428571428566,-0.3542857142857147,0.3164285714285713,0.1599999999999997,-0.4764285714285717,0.1499999999999997,-0.2335714285714291,4.0,3.0,0.25,1.0,True,0.0,3.74625,3.7891666666666666,-0.0126785714285717,3.0,4.0,3.6666666666666665,4.0,69.2,69.56666666666666,71.3,2.0,True,True,1.0,0.0,-2.0999999999999943,1.0,4.0,0.25,0.0,3.1684583333333336,0,99600.0,0.6325301204819277,0.96,-0.0299999999999999,0,1.5,0,1,0,0,0,1-2y
E11917,Justin Eaton,2024-06-20,,active,Retail Banking,Operations-Processing,1,Senior Analyst,132900.0,0.99,Male,35-39,Anglo-Australian,Full-time,False,False,E02210,acquisition,Entity_B,BambooHR-EntityB,74.0,18,False,,,,,,,,,,,False,0,0,2025-12-31,5.0,3.3,1.0,2.05,3.41,3.67,2.96,2.8,4.55,2.96,1.0,2.17,3.475,3.51,3.085,2.93,0.9000000000000004,0.6799999999999997,0.0,-0.2400000000000002,-0.1299999999999999,0.3199999999999998,-0.25,-0.2600000000000002,4.0,2.0,0.5,1.0,False,1.0,3.02375,2.96,0.1274999999999999,3.0,4.0,4.0,3.0,67.1,75.33333333333333,70.6,0.0,False,False,1.0,1.0,-3.5,1.0,3.0,0.0,0.0,3.9546666666666663,0,101300.0,1.311944718657453,0.96,0.03,0,1.5,0,1,0,0,1,1-2y
E11918,David Kelly,2024-06-20,,active,Retail Banking,Operations-Processing,4,"Director, Retail Banking",345200.0,0.9,Male,25-29,Maori/Aboriginal & Torres Strait Islander,Part-time,False,False,E12675,acquisition,Entity_B,BambooHR-EntityB,23.0,18,False,,,,,,,,,,,False,0,0,2025-12-31,3.56,4.33,3.8,3.6,3.62,2.51,4.2,3.01,3.465,4.15,3.67,3.9,3.895,2.535,3.88,3.225,0.0949999999999999,0.1799999999999999,0.1299999999999999,-0.3,-0.2749999999999999,-0.0250000000000001,0.32,-0.215,4.0,2.0,0.5,1.0,True,0.0,3.5787500000000003,3.59,-0.01125,3.0,3.0,3.0,3.0,63.9,62.79999999999999,70.6,0.0,False,False,1.0,0.0,-6.699999999999996,0.0,8.0,0.125,0.125,2.7961428571428573,0,290400.0,1.1887052341597797,0.97,-0.0699999999999999,0,1.5,0,1,0,0,0,1-2y
E11919,Olivia Rodriguez,2024-06-20,2025-05-30,departed,Retail Banking,Corporate-Support,1,Graduate,83700.0,1.03,Female,35-39,Anglo-Australian,Full-time,False,False,E04014,acquisition,Entity_B,BambooHR-EntityB,46.0,11,False,2025-05-30,voluntary,Better opportunity,True,False,Meets Expectations,83700.0,E04014,pull,2025-05-30,True,1,0,2025-05-30,1.0,1.95,2.77,2.06,1.72,2.3,4.36,1.58,1.105,2.36,2.4450000000000003,1.975,1.4,1.915,3.805,1.445,-0.1049999999999999,-0.41,0.3249999999999999,0.085,0.3199999999999999,0.3849999999999999,0.5550000000000002,0.135,3.0,2.0,0.3333333333333333,1.0,True,0.0,2.2175,2.05625,0.16125,3.0,4.0,3.333333333333333,2.0,88.8,67.8,37.8,0.0,False,False,1.0,2.0,51.0,1.0,3.0,0.3333333333333333,0.0,1.81375,0,101300.0,0.8262586377097729,0.96,0.07,0,0.9166666666666666,0,1,0,0,0,<1y
E11920,Donna Johnson,2024-06-20,,active,Retail Banking,Operations-Processing,2,"Manager, Retail Banking",131800.0,0.89,Female,40-44,Anglo-Australian,Full-time,False,False,E01005,acquisition,Entity_B,BambooHR-EntityB,62.0,18,False,,,,,,,,,,,False,0,0,2025-12-31,3.86,3.48,3.25,2.4,3.44,2.63,3.55,3.6,3.923333333333333,3.17,3.3666666666666667,2.58,3.35,2.5966666666666667,3.3166666666666664,3.3766666666666665,0.0121428571428567,0.094285714285714,0.0157142857142853,-0.0728571428571431,0.0471428571428567,0.0521428571428569,0.1357142857142854,0.1849999999999998,4.0,3.0,0.25,1.0,True,0.0,3.27625,3.21,0.0586607142857139,3.0,4.0,2.6666666666666665,1.0,75.5,52.93333333333334,16.5,0.0,False,False,1.0,3.0,59.0,1.0,4.0,0.0,0.0,3.794666666666666,0,131800.0,1.0,0.91,-0.02,1,1.5,0,1,0,0,1,1-2y
E11921,Justin Cox,2024-06-20,,active,Insurance,Risk-Compliance,1,Senior Risk Analyst,129000.0,0.84,Male,18-24,Anglo-Australian,Full-time,False,False,E01738,acquisition,Entity_B,BambooHR-EntityB,15.0,18,False,,,,,,,,,,,False,0,0,2025-12-31,3.21,1.66,1.55,2.14,1.99,1.0,2.08,1.89,3.21,1.66,1.55,2.14,1.99,1.0,2.08,1.89,,,,,,,,,4.0,1.0,0.75,1.0,False,1.0,1.94,1.94,,3.0,3.0,3.6666666666666665,5.0,78.1,72.83333333333333,87.3,0.0,False,False,1.0,-2.0,-9.200000000000005,0.0,2.0,0.0,0.0,3.84625,0,102500.0,1.2585365853658537,0.96,-0.12,1,1.5,0,1,0,0,0,1-2y
E11922,Joseph Pena,2024-06-20,,active,Retail Banking,Operations-Processing,2,"Manager, Retail Banking",153300.0,0.92,Male,30-34,Anglo-Australian,Full-time,True,False,E09352,acquisition,Entity_B,BambooHR-EntityB,23.0,18,False,,,,,,,,,,,False,0,0,2025-12-31,4.01,4.99,3.81,4.18,3.5,3.79,4.26,2.57,4.165,4.875,3.99,4.154999999999999,4.135,3.835,3.86,2.755,-0.3100000000000005,0.2300000000000004,-0.3599999999999999,0.0499999999999998,-1.2699999999999996,-0.0899999999999998,0.7999999999999998,-0.3700000000000001,4.0,2.0,0.5,1.0,False,1.0,3.88875,3.97125,-0.1649999999999999,3.0,3.0,4.333333333333333,5.0,55.9,72.93333333333334,70.0,1.0,True,False,1.0,-2.0,-14.1,0.0,5.0,0.2,0.2,2.8784,0,131800.0,1.1631259484066767,0.91,0.01,0,1.5,1,1,0,0,0,1-2y
E11923,Catherine Mcdonald,2024-06-20,2025-09-06,departed,Risk & Compliance,Technology,1,Junior Developer,56600.0,1.04,Female,18-24,South Asian,Full-time,False,True,E00911,acquisition,Entity_B,BambooHR-EntityB,90.0,14,False,2025-09-06,voluntary,Career advancement,True,False,Below Expectations,56600.0,E00911,push,2025-09-06,True,1,0,2025-09-06,3.95,2.23,1.07,3.25,3.45,1.75,3.79,1.81,4.0,2.516666666666667,1.3833333333333335,3.6366666666666663,2.606666666666667,1.8733333333333333,3.2466666666666666,1.8766666666666667,0.1400000000000001,-0.3,-0.4349999999999999,-0.365,0.6200000000000001,-0.3799999999999999,0.4950000000000001,-0.0649999999999999,4.0,3.0,0.25,1.0,True,0.0,2.6625,2.6425,-0.0362499999999999,3.0,3.0,3.333333333333333,4.0,70.0,67.13333333333334,69.3,0.0,False,False,1.0,-1.0,0.7000000000000028,0.0,2.0,0.5,0.0,3.615,0,100000.0,0.566,0.96,0.08,0,1.1666666666666667,0,1,0,0,1,1-2y
E11924,Jenna Shelton,2024-06-21,,active,Risk & Compliance,Operations-Processing,1,Processing Officer,67700.0,1.03,Female,35-39,Anglo-Australian,Full-time,False,False,E10260,acquisition,Entity_B,BambooHR-EntityB,64.0,18,False,,,,,,,,,,,False,0,0,2025-12-31,2.99,2.87,2.51,4.26,2.2,3.26,3.51,4.85,3.5575,2.85,1.835,4.4425,2.03,3.1475,3.2125,4.5725,-0.149,0.0179999999999999,0.3119999999999999,-0.2189999999999999,0.32,0.1270000000000001,0.165,0.0669999999999999,4.0,4.0,0.0,0.0,True,0.0,3.3062500000000004,3.2059375,0.080125,3.0,3.0,3.333333333333333,3.0,66.8,60.36666666666667,58.2,0.0,False,False,1.0,0.0,8.599999999999994,0.0,1.0,0.0,0.0,3.5575,0,100000.0,0.677,0.96,0.07,0,1.5,0,1,0,0,1,1-2y
E11925,David Jones,2024-06-21,2024-07-19,departed,Corporate Operations,Operations-Processing,1,Analyst,106400.0,0.97,Male,18-24,Middle Eastern,Full-time,True,False,E04046,acquisition,Entity_B,BambooHR-EntityB,86.0,0,False,2024-07-19,voluntary,Personal reasons,True,True,Outstanding,106400.0,E04046,push,2024-07-19,True,1,1,2024-07-19,3.46,5.0,3.59,2.99,2.48,3.77,4.02,2.78,3.46,5.0,3.59,2.99,2.48,3.77,4.02,2.78,,,,,,,,,1.0,1.0,0.0,0.0,True,0.0,3.51125,3.51125,,1.0,4.0,4.0,4.0,82.0,82.0,82.0,1.0,True,True,1.0,0.0,0.0,1.0,2.0,0.5,0.5,2.92,0,102400.0,1.0390625,0.96,0.01,0,0.0,1,1,0,0,1,
E11926,Kimberly Hester,2024-06-21,,active,Wealth Management,Operations-Processing,1,Senior Analyst,116100.0,1.07,Female,30-34,Maori/Aboriginal & Torres Strait Islander,Full-time,False,True,E02988,acquisition,Entity_B,BambooHR-EntityB,38.0,18,False,,,,,,,,,,,False,0,0,2025-12-31,5.0,4.37,5.0,3.38,3.79,2.73,2.79,3.54,4.853333333333333,4.25,4.8566666666666665,4.336666666666667,4.146666666666667,2.93,3.3166666666666664,3.69,0.1257142857142852,-0.0064285714285714,0.0649999999999995,-0.4728571428571433,-0.0464285714285718,-0.1628571428571432,-0.258571428571429,-0.0707142857142861,4.0,3.0,0.25,1.0,True,0.0,3.825,4.047499999999999,-0.1033928571428575,3.0,3.0,3.0,3.0,79.6,68.93333333333334,62.2,0.0,False,False,1.0,0.0,17.39999999999999,0.0,3.0,0.0,0.0,3.254444444444444,0,100400.0,1.156374501992032,0.96,0.1100000000000001,0,1.5,0,1,0,0,0,1-2y
